#SampleID	ERR1414209	ERR1414210	ERR1414211	ERR1414212	ERR1414213	ERR1414214	ERR1414215	ERR1414216	ERR1414217	ERR1414218	ERR1414219	ERR1414220	ERR1414221	ERR1414222	ERR1414223	ERR1414224	ERR1414225	ERR1414226	ERR1414227	ERR1414228	ERR1414229	ERR1414230	ERR1414231	ERR1414232	ERR1414233	ERR1414234	ERR1414235	ERR1414236	ERR1414237	ERR1414238	ERR1414239	ERR1414240	ERR1414241	ERR1414242	ERR1414243	ERR1414244	ERR1414245	ERR1414246	ERR1414247	ERR1414248	ERR1414249	ERR1414250	ERR1414251	ERR1414252	ERR1414253	ERR1414254	ERR1414255	ERR1414256	ERR1414257	ERR1414258	ERR1414259	ERR1414260	ERR1414261	ERR1414262	ERR1414263	ERR1414264	ERR1414265	ERR1414266	ERR1414267	ERR1414268	ERR1414269	ERR1414270	ERR1414271	ERR1414272	ERR1414273	ERR1414274	ERR1414275	ERR1414276	ERR1414277	ERR1414278
Root;k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes;s__	0	0	1	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	3	0	0	1	0	4	0	3	0	0	9	2	0	0	0	0	0	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0
Root;k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Thermoanaerovibrio;s__	1	0	2	0	0	0	0	1	1	0	2	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__vadinCA02;s__	21	20	30	1	2	0	0	118	106	132	64	114	47	59	46	34	38	0	0	2	2	2	3	0	45	30	57	57	53	68	22	26	36	49	85	67	33	34	79	41	36	21	47	23	128	161	44	54	22	0	0	11	2	4	3	2	15	13	27	46	31	8	28	27	34	1	53	22	46	39
Root;k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__TTA_B6;g__;s__	0	2	1	0	0	0	0	18	8	14	7	12	5	3	1	2	2	0	0	0	0	0	0	0	8	5	14	19	0	0	0	3	0	4	0	0	0	0	0	0	3	0	3	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	3	1	1	1
Root;k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__TTA_B6;g__E6;s__	0	0	0	0	0	0	0	14	7	6	4	16	5	1	2	0	1	0	0	0	1	0	0	0	20	22	33	29	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5	0	0	0	0	0	1	0	1	0
Root;k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__;s__	4	6	3	1	3	0	0	62	42	48	37	54	1136	1702	965	923	649	0	0	2	1	0	0	0	37	26	39	29	2	0	4	2	8	3	9	8	1	2	2	1	5	2	15	8	13	14	6	0	10	0	0	0	0	0	0	0	1	3	7	1061	930	4	4	3	6	0	7	3	7	6
Root;k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__Thermovirga;s__	0	0	0	0	0	0	0	0	0	1	0	0	7	7	4	2	4	0	0	0	0	0	0	0	3	0	0	2	0	0	0	1	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__TA06;c__;o__;f__;g__;s__	0	0	0	0	0	0	0	5	14	11	28	9	7	19	59	63	19	0	0	0	0	0	0	0	5	4	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	57	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__TM6;c__;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__TM6;c__F38;o__;f__;g__;s__	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Root;k__Bacteria;p__TM6;c__SBRH58;o__;f__;g__;s__	0	0	0	0	0	0	0	3	5	4	1	5	13	20	12	11	2	0	0	2	0	0	2	4	5	4	7	5	0	0	0	0	1	0	0	2	1	0	9	2	1	4	3	1	0	0	0	0	12	0	1	0	1	0	0	0	5	6	0	10	8	1	0	1	2	2	0	0	1	2
Root;k__Bacteria;p__TM6;c__SJA-4;o__;f__;g__;s__	1	2	2	1	1	6	6	3	1	0	2	1	0	6	1	0	3	2	1	3	2	0	1	6	3	4	5	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	0	7	0	0	0	5	5	0	11	2	2	0	0	0	0	0	0	2	1	0	1
Root;k__Bacteria;p__TM6;c__SJA-4;o__S1198;f__;g__;s__	0	0	0	2	2	6	0	9	12	15	5	11	4	6	11	5	5	2	0	1	0	2	1	5	5	3	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	238	28	68	9	6	8	2	36	17	1	3	7	0	0	1	0	2	1	0	1	0
Root;k__Bacteria;p__TM6;c__SJA-4;o__YJF2-48;f__;g__;s__	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__TM7;c__;o__;f__;g__;s__	61	54	56	97	108	113	115	15	19	18	9	24	21	32	8	5	4	180	170	204	235	87	176	108	18	13	33	16	4	6	0	1	0	0	3	0	0	0	0	1	3	0	0	0	2	1	1	11	217	459	99	73	65	87	79	96	34	30	58	28	9	5	6	1	3	118	14	3	9	8
Root;k__Bacteria;p__TM7;c__MJK10;o__;f__;g__;s__	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
Root;k__Bacteria;p__TM7;c__SC3;o__;f__;g__;s__	25	27	28	36	38	39	49	17	14	8	13	23	12	11	3	3	2	11	24	27	35	48	87	57	23	9	15	11	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	269	388	65	90	230	193	56	53	49	45	28	8	1	0	0	0	2	63	6	2	4	7
Root;k__Bacteria;p__TM7;c__TM7-1;o__;f__;g__;s__	252	207	191	295	317	308	333	121	82	104	76	132	51	58	21	41	12	115	149	143	132	242	442	356	53	46	43	42	12	10	7	11	9	13	7	6	14	8	5	13	9	14	54	1	17	3	20	35	1103	2370	313	519	751	742	375	285	311	334	203	43	20	5	15	13	9	262	46	23	35	23
Root;k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__;s__	90	68	81	40	29	40	42	16	11	17	12	23	9	18	4	8	21	58	45	46	69	146	259	204	12	16	30	14	142	173	66	75	101	160	114	97	79	88	193	220	132	119	176	129	251	195	123	86	268	546	58	142	172	132	38	22	46	59	93	17	5	68	90	99	130	206	266	116	157	206
Root;k__Bacteria;p__TM7;c__TM7-3;o__Blgi18;f__;g__;s__	16	16	16	1	0	1	2	1	4	3	2	3	0	0	0	1	2	2	2	0	2	1	2	1	0	0	0	0	6	14	13	5	0	7	13	22	9	8	13	14	12	20	8	9	23	29	1	6	0	0	0	4	13	8	1	8	0	0	16	0	1	4	8	2	11	3	8	5	8	8
Root;k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__;g__;s__	14	14	13	3	3	1	1	3	2	1	0	2	1	1	0	1	11	4	2	5	6	6	8	12	0	0	2	2	90	100	18	16	38	56	36	50	38	35	146	164	55	31	78	16	58	53	47	41	5	8	6	0	7	26	4	13	4	5	24	3	2	28	47	26	64	9	81	46	72	77
Root;k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16;g__;s__	0	1	2	0	0	0	0	33	26	46	21	48	1	3	4	3	1	0	0	0	0	0	1	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0	2	0
Root;k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__;g__;s__	33	29	33	12	8	15	25	11	8	9	2	11	4	3	4	2	8	13	17	14	19	53	81	66	10	5	7	10	45	42	22	17	26	34	36	55	34	34	52	57	38	46	62	54	57	42	38	56	87	172	38	25	80	78	36	10	14	9	37	4	0	35	32	32	44	84	84	41	51	63
Root;k__Bacteria;p__TM7;c__TM7-3;o__I025;f__;g__;s__	11	13	13	15	14	9	25	3	3	1	2	8	1	2	1	1	5	10	6	11	5	20	59	42	2	0	2	7	25	17	7	5	2	23	11	19	5	4	19	21	10	10	20	0	8	10	9	4	16	125	43	42	28	16	8	9	5	7	12	1	1	4	11	3	13	26	25	13	22	18
Root;k__Bacteria;p__TM7;c__TM7-3;o__I025;f__Rs-045;g__;s__	12	5	8	2	3	4	2	2	1	1	0	0	1	0	0	0	0	4	4	10	4	15	32	29	1	3	1	2	1	2	10	2	6	10	4	5	0	7	8	7	5	6	9	17	28	20	11	3	8	0	15	0	5	14	5	3	1	3	6	1	0	8	8	8	9	21	33	11	17	28
Root;k__Bacteria;p__TPD-58;c__;o__;f__;g__;s__	3	2	1	2	1	1	4	1	5	2	1	3	3	1	3	1	3	6	11	7	8	7	15	10	2	4	7	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	16	1	2	1	0
Root;k__Bacteria;p__Tenericutes;c__CK-1C4-19;o__;f__;g__;s__	5	6	2	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	2	3	1	0	0	0	0	0	0	6	11	14	4	8	20	1	4	0	3	15	7	15	25	8	4	2	2	1	15	0	0	0	0	0	0	0	0	0	0	4	0	0	7	6	9	6	0	11	4	8	10
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__;f__;g__;s__	1	3	4	0	0	2	1	0	1	0	0	0	1	0	2	0	1	3	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	1	1	1	0	1	0	2	0	0	0	0	0
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__;s__	0	0	0	0	0	0	0	1	1	0	0	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	1	0	0	0	0	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	0	0	1
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;s__	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	1	0	0
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;s__brassicae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__CandidatusPhytoplasma;s__witches-broom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__;s__	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	1
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__gut;s__metagenome	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__;g__;s__	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__;s__	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__;g__;s__	117	106	93	7	25	17	20	6	1	8	12	13	24	17	9	14	11	18	22	22	30	11	36	38	1	1	1	6	86	149	68	44	84	160	97	78	49	53	149	151	120	98	97	56	129	117	81	63	0	11	3	7	6	3	10	11	8	2	95	26	10	59	69	79	119	36	163	113	145	139
Root;k__Bacteria;p__Tenericutes;c__Mollicutes;o__RsaHF231;f__;g__;s__	0	2	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	3	1	5	7	3	20	3	1	0	13	0	7	23	2	1	2	4	4	7	4	0	0	0	0	0	0	0	0	0	0	1	2	0	3	3	8	6	0	2	2	1	3
Root;k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28;f__;g__;s__	8	7	7	0	4	1	0	116	174	131	449	121	128	122	591	467	262	0	0	0	0	0	0	0	41	18	92	75	2	5	4	1	1	4	4	16	4	4	3	0	4	10	11	2	4	4	7	0	0	0	1	0	0	0	0	1	1	0	8	158	470	1	2	3	7	0	3	7	4	1
Root;k__Bacteria;p__Thermotogae;c__MS9;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__AUTHM297;s__	0	1	2	0	0	0	0	28	36	23	54	24	17	15	74	46	31	0	0	0	0	0	0	0	19	16	47	42	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	33	0	0	0	2	0	2	0	1	2
Root;k__Bacteria;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__Fervidobacterium;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__Geotoga;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__Kosmotoga;s__mrcj	0	0	0	0	0	0	0	3	2	1	3	3	2	2	1	2	2	0	0	0	0	0	0	0	5	2	10	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0	0	0	0	0	1	0
Root;k__Bacteria;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__Petrotoga;s__	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__S1;s__	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__SC103;s__	0	2	2	0	0	1	0	146	116	139	100	138	63	73	50	69	42	0	0	0	0	0	0	0	78	82	91	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	45	0	0	0	0	0	1	0	0	0
Root;k__Bacteria;p__Verrucomicrobia;c__;o__;f__;g__;s__	11	7	20	15	23	31	21	7	5	5	18	10	2	7	20	14	3	2	2	0	1	0	0	0	1	2	3	3	0	0	2	3	0	1	0	0	0	0	0	0	2	0	0	0	3	0	2	0	0	0	0	0	0	0	3	0	12	1	18	3	10	0	0	1	0	0	1	0	0	0
Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__;f__;g__;s__	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1	1	1	0	0	3	2	0	2	4	1	2	3	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	3	0
Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__HA64;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__;s__	6	5	8	8	4	14	9	6	10	5	46	6	2	5	0	3	1	22	19	23	26	4	21	27	4	1	6	6	11	7	37	28	26	39	10	18	22	22	4	7	17	10	9	9	11	7	41	11	10	0	3	0	13	4	15	13	1	28	4	4	4	8	10	8	11	19	15	6	9	9
Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__	16	14	21	23	21	27	23	5	2	2	15	1	3	1	2	2	3	74	49	59	78	13	38	41	1	1	3	5	3	3	33	11	16	11	4	9	10	8	1	0	19	22	7	9	3	1	10	14	11	85	21	0	18	54	25	25	5	14	8	4	0	4	8	3	12	50	8	6	7	14
Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__;s__	0	1	0	1	0	0	0	69	45	52	48	69	14	13	6	9	4	2	0	0	0	0	0	0	3	0	5	8	1	0	3	0	1	0	1	1	0	0	0	0	0	0	3	0	0	3	0	1	0	0	0	0	0	3	0	0	0	0	1	9	3	1	0	0	3	0	0	1	0	0
Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__Coraliomargarita;s__	0	0	0	0	0	0	0	2	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__MB11C04;s__	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__Puniceicoccus;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae];g__;s__	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	1	1	0	0	2	0	0	0	1	1	0	1	0	1	0	3	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	3	2	0	0	0	1	0	0
Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae];g__Cerasicoccus;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__;f__;g__;s__	1	0	1	0	0	0	0	2	0	0	0	0	7	8	2	3	8	0	0	1	0	0	1	4	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	6	5	0	0	0	0	2	0	2	0	0
Root;k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3;f__;g__;s__	10	3	8	14	13	11	12	25	23	22	13	8	53	90	78	88	68	11	21	19	27	7	6	2	46	63	72	61	0	0	5	2	0	6	3	8	0	0	0	0	6	0	0	0	9	1	0	0	0	0	3	0	0	0	0	0	5	6	3	59	75	1	5	2	6	4	3	1	2	5
Root;k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3;f__LD1-PA34;g__;s__	0	0	0	1	0	0	0	1	0	0	0	0	5	4	3	5	2	0	1	2	2	0	1	2	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	1	0
Root;k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__MSBL3;f__;g__;s__	1	0	0	1	1	0	0	0	0	0	1	1	0	2	2	1	3	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	1	0	1	0	0	0	0	0
Root;k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__R76-B128;f__;g__;s__	0	0	0	2	0	0	1	0	0	0	0	0	2	4	1	0	0	1	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__SS1-B-03-39;f__;g__;s__	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	0	0	0	0	1	3	0	0	3	2	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__;g__;s__	3	0	0	1	1	2	2	40	25	31	13	45	35	45	16	13	15	2	0	0	2	0	0	3	21	16	36	22	0	1	0	4	6	7	0	1	3	9	0	4	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	5	1	27	23	0	1	2	0	0	0	0	1	0
Root;k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__RFP12;g__;s__	3	8	12	0	1	0	0	18	29	23	27	24	34	44	19	18	18	2	1	2	2	0	0	0	6	9	13	16	3	0	17	11	17	24	6	12	13	5	0	3	6	1	12	6	6	7	4	1	0	0	0	0	0	0	0	0	1	0	3	46	11	4	4	6	6	1	5	6	6	3
Root;k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__WCHB1-25;g__;s__	0	2	0	0	0	0	0	34	23	35	15	30	42	42	14	18	20	0	0	0	0	0	0	0	6	14	23	21	0	0	1	1	1	4	1	1	2	0	0	3	2	1	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	32	11	0	1	1	3	0	2	1	1	0
Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__;s__	28	25	30	51	79	64	74	4	6	2	3	9	5	6	2	1	1	51	53	67	63	49	68	41	5	1	2	1	0	1	10	4	3	1	5	0	0	0	0	1	8	8	0	2	2	0	0	0	0	9	37	23	1	5	15	12	14	7	29	7	2	2	1	3	2	53	8	1	6	1
