,study_id,Actinobacteria,Chloroflexi,Firmicutes,Gemmatimonadetes,Planctomycetes,Proteobacteria,Verrucomicrobia,Crenarchaeota,Euryarchaeota,Parvarchaeota,AC1,AD3,Acidobacteria,Aquificae,Armatimonadetes,BHI80-139,BRC1,Bacteroidetes,Caldiserica,Caldithrix,Chlamydiae,Chlorobi,Cyanobacteria,Deferribacteres,Elusimicrobia,FBP,FCPU426,Fibrobacteres,Fusobacteria,GAL15,GN02,GN04,GOUTA4,H-178,Hyd24-12,KSB3,Kazan-3B-28,LCP-89,LD1,Lentisphaerae,MVP-21,MVS-104,NC10,NKB19,Nitrospirae,OC31,OD1,OP1,OP11,OP3,OP8,OP9,PAUC34f,SAR406,SBR1093,SC4,SR1,Spirochaetes,Synergistetes,TA06,TM6,TM7,TPD-58,Tenericutes,Thermi,Thermotogae,WPS-2,WS1,WS3,WS4,WS6,WWE1,ZB3,WS2,Dictyoglomi,Poribacteria,WS5,Chrysiogenetes,EM3,OctSpA1-106,Thaumarchaeota,Balneolaeota,Calditrichaeota,Deinococcus-Thermus,Ignavibacteriae,Kiritimatiellaeota,Nitrospinae,Thermodesulfobacteria,Annelida,Apicomplexa,Arthropoda,Ascomycota,Bacillariophyta,Basidiomycota,Brachiopoda,Chlorophyta,Chordata,Cryptomycota,Echinodermata,Euglenida,Haplosporidia,Mollusca,Mucoromycota,Nematoda,Phaeophyceae,Picozoa,Platyhelminthes,Rotifera,Streptophyta,Tardigrada,Zoopagomycota,Nanoarchaeota,Rhodothermaeota,Blastocladiomycota,Bryozoa,Chromerida,Chytridiomycota,Cnidaria,Colponemidia,Entoprocta,Entorrhizomycota,Eustigmatophyceae,Gastrotricha,Gnathostomulida,Hemichordata,Microsporidia,Pinguiophyceae,Placozoa,Porifera,Priapulida,Xanthophyceae,Xenacoelomorpha,Ciliophora,Euglenozoa,Coprothermobacterota,Cercozoa,Discosea,Endomyxa,Evosea,Fornicata,Haptista,Preaxostyla,Rhodophyta,Tubulinea
ERR1713332,MGYS00001312,275,13,2344,4,38,27543,48,0,12,0,0,0,8,0,0,0,0,4309,0,0,2,14,5,0,0,0,0,0,545,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,1,0,3,0,0,0,0,0,0,5,21,0,2,99,0,25,0,4,2,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713333,MGYS00001312,255,14,5728,3,15,5505,35,0,10,0,0,0,2,0,0,0,0,468,0,0,1,3,7,0,0,0,0,0,691,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,35,0,0,32,0,40,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713334,MGYS00001312,1083,14,19230,4,16,25884,241,0,33,0,0,0,27,0,1,0,1,4826,1,0,2,0,18,0,0,0,0,0,1001,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,1,5,47,0,0,157,0,180,6,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713335,MGYS00001312,308,38,5782,2,24,50166,61,0,4,0,0,0,7,0,1,0,0,10291,0,0,3,1,6,0,0,2,0,1,688,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,3,1,3,0,3,2,0,2,0,0,0,0,3,12,31,0,0,65,0,84,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713336,MGYS00001312,566,8,9408,8,14,33471,93,0,120,0,0,0,8,0,1,0,0,1925,0,0,2,2,19,0,0,0,0,0,825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,0,0,0,0,0,10,48,0,0,80,0,72,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713337,MGYS00001312,674,198,11967,14,35,31531,641,2,269,0,0,0,258,0,4,0,2,6639,17,0,6,32,85,3,47,2,2,9,138,0,11,0,0,0,0,8,0,0,1,28,0,0,1,3,2,0,62,0,74,32,219,0,0,0,0,0,20,272,414,0,8,422,14,267,4,0,10,1,3,0,152,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713338,MGYS00001312,1177,256,7679,1,54,17032,327,1,148,0,0,0,16,0,7,0,0,584,2,0,2,31,12,0,1,0,0,6,442,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,6,0,9,0,101,0,0,0,0,0,0,12,408,0,2,91,0,55,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713339,MGYS00001312,87,5,2215,1,3,2629,54,0,8,0,0,0,5,0,1,0,0,407,0,0,0,0,3,0,0,0,0,3,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,30,0,0,28,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713340,MGYS00001312,89,50,1010,0,2,1886,96,0,14,0,0,0,10,0,3,0,0,249,3,0,1,0,2,0,0,0,0,0,354,0,0,0,0,0,3,0,0,0,0,1,0,0,0,5,0,0,10,0,8,0,11,0,0,1,0,0,1,1,91,0,1,9,0,12,0,2,4,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713341,MGYS00001312,559,18,16479,2,8,15852,235,0,58,0,0,0,0,0,6,0,1,2064,1,0,4,1,11,0,1,0,0,3,6428,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,12,135,0,0,48,0,84,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713342,MGYS00001312,4647,608,23906,3,17,33912,369,1,400,0,0,0,28,0,3,0,1,3391,16,3,1,14,33,4,0,0,0,6,10363,0,11,0,0,0,2,0,0,0,0,4,0,0,0,12,0,0,72,0,30,0,1,4,0,0,0,0,4,33,182,2,0,382,0,159,16,4,40,1,0,0,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713343,MGYS00001312,385,22,5339,6,10,11900,120,0,36,0,0,0,19,0,1,0,1,1794,0,0,0,50,4,0,0,0,0,0,680,0,11,0,0,0,0,0,0,0,0,1,0,0,0,3,5,0,13,0,5,0,2,0,0,0,0,0,2,1,38,0,2,92,0,84,1,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713344,MGYS00001312,656,422,5531,37,324,31086,378,1,295,0,0,0,802,0,43,0,7,12886,13,6,11,103,109,0,17,1,0,22,594,0,68,1,0,0,1,10,0,2,13,6,0,0,0,20,250,15,74,0,31,10,192,3,0,0,0,0,82,561,183,0,1,180,3,72,4,0,34,4,37,5,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713345,MGYS00001312,1561,455,17972,11,40,32975,452,1,353,0,0,0,20,0,7,0,3,4417,10,1,1,15,34,0,2,0,0,2,298,0,6,0,0,0,0,0,0,0,3,0,0,0,0,15,5,0,12,0,42,0,120,30,0,0,1,0,1,27,416,0,3,564,0,243,2,9,9,0,0,0,52,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713346,MGYS00001312,1266,49,16092,1,22,7801,3476,0,523,0,0,0,22,0,0,0,4,2074,0,1,3,4,155,0,70,0,1,1,310,0,3,0,0,0,0,7,0,0,0,6,0,0,0,1,2,0,2,0,10,5,275,1,0,0,2,0,0,28,626,0,3,211,0,108,0,3,5,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713347,MGYS00001312,1559,102,12991,8,86,44516,193,0,91,0,0,0,45,0,8,0,4,8122,1,0,3,34,12,0,3,0,0,0,26202,0,12,0,0,0,0,0,0,0,0,2,0,0,0,6,22,0,9,0,8,4,3,52,0,1,0,0,5,11,136,0,2,280,0,90,0,19,17,0,4,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713348,MGYS00001312,412,18,5421,4,14,7553,132,0,32,0,0,0,10,0,1,0,1,674,0,0,0,3,12,0,0,0,0,0,1219,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,1,1,73,0,0,105,0,73,1,2,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713349,MGYS00001312,1465,134,21389,5,41,51897,323,0,169,0,0,0,21,0,5,0,0,8578,13,2,15,20,21,0,2,1,0,1,6864,0,14,0,0,0,5,0,0,0,0,5,0,0,0,12,0,0,65,2,19,6,13,3,0,2,0,0,45,89,72,0,1,281,0,241,9,11,10,2,0,0,8,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713350,MGYS00001312,3286,75,39899,8,62,65166,518,0,273,0,0,0,37,0,6,0,0,9702,1,0,1,6,16,0,5,0,0,2,12710,0,11,0,0,0,1,0,1,0,0,6,0,0,1,3,0,0,9,0,11,1,2,1,0,0,0,1,12,19,50,0,3,587,0,612,2,0,13,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713351,MGYS00001312,471,38,4835,2,10,5465,52,0,23,0,0,0,12,0,0,0,1,1228,0,0,1,21,2,0,1,0,0,2,541,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0,3,0,0,0,0,0,0,0,1,4,2,0,0,57,0,49,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713352,MGYS00001312,305,8,1720,3,25,90518,27,0,16,0,0,0,7,0,0,0,0,74021,0,0,0,3,2,0,0,0,0,0,1847,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,3,37,0,2,32,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713353,MGYS00001312,1074,35,7098,0,21,6526,809,2,229,0,0,0,25,0,1,0,8,1742,0,0,4,2,311,0,12,0,0,16,111,0,8,0,0,0,0,15,0,0,0,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31,164,0,0,182,3,92,0,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713354,MGYS00001312,485,16,9734,2,21,18506,144,0,68,0,0,0,13,0,2,0,0,2416,0,0,0,1,19,0,0,0,0,2,7487,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,5,0,0,0,0,0,15,82,0,0,33,0,62,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713355,MGYS00001312,3523,73,34655,7,80,56712,202,0,310,0,0,0,18,0,1,0,1,2142,3,1,0,9,96,0,5,0,0,1,18586,0,6,0,0,0,1,0,0,0,0,5,0,0,0,4,0,0,6,0,3,0,13,3,0,1,0,0,3,31,345,0,5,294,1,473,1,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713356,MGYS00001312,1254,48,19357,6,48,22476,243,0,47,0,0,0,22,0,3,0,1,4437,1,0,1,7,8,0,0,1,0,0,4097,0,2,0,0,0,0,0,0,0,0,7,0,0,2,1,0,0,4,0,4,0,2,0,0,0,0,0,2,8,66,0,3,272,0,142,3,0,10,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713357,MGYS00001312,88,4,1144,1,2,53683,13,0,10,0,0,0,3,0,0,0,0,10794,0,0,1,1,3,0,0,0,0,0,100,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,0,0,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713358,MGYS00001312,1066,4826,5821,5,133,12397,1017,0,1235,0,2,0,216,0,47,0,91,10457,20,0,0,30,23,0,4,1,0,0,90,0,1,0,0,0,1,0,0,1,0,3,0,0,0,263,4,0,3,0,5,2,784,0,0,0,0,0,5,44,929,0,20,270,4,35,4,3,31,12,5,0,191,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713359,MGYS00001312,824,95,4025,3,9,165653,287,0,195,0,0,0,6,0,0,0,5,368,2,0,1,2,2,0,2,0,0,0,57,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,13,0,26,2,120,0,0,0,0,0,0,6,70,0,8,180,0,148,2,2,2,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713360,MGYS00001312,589,24,6882,1,29,25076,106,0,35,0,0,0,1,0,4,0,0,2705,3,0,0,2,2,0,1,0,0,4,2928,0,6,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,5,0,1,1,2,2,0,0,0,0,5,17,47,0,0,128,0,65,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713361,MGYS00001312,159,71,1576,0,13,1917,55,0,36,0,0,0,17,0,1,0,0,516,6,0,0,4,5,0,0,0,0,3,126,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,18,0,4,0,0,1,0,2,0,0,10,96,65,1,0,16,0,54,0,7,4,2,0,0,47,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713362,MGYS00001312,3599,139,31500,4,23,27780,217,4,245,0,3,0,326,0,6,0,3,19509,10,1,3,42,284,2,51,1,0,30,934,0,109,0,0,0,0,7,0,1,2,34,0,0,0,4,2,0,124,0,83,18,258,1,0,1,0,0,36,408,239,0,8,597,0,281,0,0,20,0,2,0,44,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713363,MGYS00001312,1654,21,14581,8,9,62667,220,1,26,0,0,0,9,0,0,0,0,8813,0,0,2,7,23,0,0,0,0,3,831,0,4,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,4,0,3,0,0,2,0,0,0,0,0,6,28,0,0,68,0,147,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713364,MGYS00001312,287,10,7522,4,56,25597,151,0,53,0,0,0,8,0,1,0,3,9339,0,1,0,3,20,0,0,0,0,4,1936,0,2,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,1,0,2,0,15,0,0,0,0,0,1,20,71,0,0,41,2,97,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713365,MGYS00001312,369,39,5750,2,11,61910,36,0,12,0,0,0,12,0,5,0,0,11620,0,0,1,11,4,0,6,0,0,1,567,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,0,0,0,0,12,20,9,0,1,75,0,29,16,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713366,MGYS00001312,221,11,2490,1,8,2057,115,0,57,0,0,0,1,0,0,0,0,195,0,0,0,0,4,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,2,13,0,0,18,0,46,0,1,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713367,MGYS00001312,897,330,7166,13,196,79595,562,0,82,0,1,0,164,0,31,0,4,23133,3,0,4,80,31,0,11,7,0,28,2197,0,23,0,0,0,0,1,0,0,0,8,0,0,0,44,84,8,26,0,24,1,8,2,0,1,0,0,15,112,116,0,3,220,0,62,0,1,19,0,62,0,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713368,MGYS00001312,902,56,20012,2,47,71396,195,0,60,0,0,0,20,0,4,0,0,22329,5,0,1,7,15,3,2,0,0,3,5815,0,5,0,0,0,0,1,0,0,0,5,0,0,0,1,2,0,8,0,7,1,16,0,0,0,0,0,2,32,115,0,0,250,0,181,11,0,2,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713369,MGYS00001312,2055,132,21697,10,33,35270,428,0,494,0,0,0,23,0,0,0,4,4899,3,0,0,6,80,0,1,0,0,3,1543,0,0,0,0,0,0,1,0,0,6,3,0,0,0,0,2,1,4,0,5,0,48,2,0,0,0,0,1,59,374,0,1,282,5,264,0,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713370,MGYS00001312,1672,1097,16931,8,102,34109,1783,2,650,0,0,0,302,0,4,0,13,595,400,1,5,214,50,0,1,0,0,4,138,0,2,0,0,0,0,4,0,1,1,2,0,0,0,46,9,0,12,0,21,1,336,0,0,0,0,0,0,67,2695,0,6,267,45,50,0,0,12,3,0,0,54,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713371,MGYS00001312,442,43,7702,12,5,172778,87,0,39,0,0,0,3,0,2,0,0,945,2,0,1,7,10,0,12,0,0,2,89,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,6,33,0,1,173,2,75,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713372,MGYS00001312,1322,25,17888,5,109,60672,236,6,47,0,0,0,19,0,4,0,0,5953,0,0,0,8,50,0,1,2,0,3,833,0,15,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,14,0,2,0,2,1,0,0,0,0,2,19,48,0,1,151,0,145,1,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1713373,MGYS00001312,420,17,8924,1,14,10154,119,0,49,0,0,0,6,0,6,0,1,2644,3,0,0,1,12,0,0,1,0,0,1003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,18,84,0,0,115,0,125,2,3,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
